tid	readthrough_novelty	gid	max_tpm	log2_max_tpm
TALONG000136431[2,6,5]	Novel	TALONG000136431	81.3109029361795	6.345376910377364
TALONG000136431[2,7,4]	Novel	TALONG000136431	95.2242047874873	6.5732564298530445
TALONG000136431[3,10,4]	Novel	TALONG000136431	68.70607180869337	6.102365695840683
TALONG000136431[3,11,4]	Novel	TALONG000136431	17.118084828669367	4.097449396933778
TALONG000136431[3,8,4]	Novel	TALONG000136431	8.559042414334684	3.097449396933778
TALONG000136431[3,9,5]	Novel	TALONG000136431	69.91144148954764	6.127456676803513
TALONG000136431[4,12,2]	Novel	TALONG000136431	9.363789057242013	3.227092434503462
TALONG000136431[5,13,5]	Novel	TALONG000136431	9.62892271612652	3.26737439837609
TALONG000136431[5,14,5]	Novel	TALONG000136431	16.875175531959773	4.076830603733545
TALONG000136431[5,15,4]	Novel	TALONG000136431	23.53736663942038	4.556881015571075
TALONG000136431[6,16,5]	Novel	TALONG000136431	25.437834908451443	4.6689039785692
TALONG000136431[7,17,5]	Novel	TALONG000136431	72.5407698732301	6.180720151560282
TALONG000136431[8,18,3]	Novel	TALONG000136431	9.438775643973578	3.238599731734825
TALONG000136431[9,19,5]	Novel	TALONG000136431	25.31276329793966	4.661793104454702
TALONG000136431[9,20,4]	Novel	TALONG000136431	25.67712724300405	4.6824118976549345
TALONG000136431[9,21,4]	Novel	TALONG000136431	8.437587765979886	3.0768306037335456
TALONG000136431[9,22,5]	Novel	TALONG000136431	238.66319680914538	7.898832301755551
TALONG000136431[9,23,4]	Novel	TALONG000136431	215.76117287291427	7.753291458940198
TALONG000136431[9,24,5]	Novel	TALONG000136431	38.571829787336625	5.269475681675941
TALONG000136431[9,25,4]	Novel	TALONG000136431	33.750351063919545	5.076830603733545
TALONG000136990[1,1,1]	Novel	TALONG000136990	5.12802104539837	2.358402182789251
TALONG000140414[1,1,1]	Novel	TALONG000140414	14.546978010788038	3.8626475736792236
TALONG000142228[1,1,1]	Novel	TALONG000142228	9.697351368125148	3.277590758654386
TALONG000142362[1,1,1]	Novel	TALONG000142362	7.442313612329884	2.8957511856021028
TALONG000142362[1,1,2]	Novel	TALONG000142362	1.6599549156244917	0.7311440585069932
TALONG000144019[1,1,1]	Novel	TALONG000144019	49.7312496387764	5.636080778290546
TALONG000145409[1,1,1]	Novel	TALONG000145409	9.003947330509696	3.1705576176278405
TALONG000148393[1,1,1]	Novel	TALONG000148393	7.489162112542849	2.904804318991382
TALONG000149939[1,1,1]	Novel	TALONG000149939	2.5095425354912053	1.3274243992642525
TALONG000149939[1,1,2]	Novel	TALONG000149939	10.080658710562783	3.333518008270115
TALONG000149939[1,2,1]	Novel	TALONG000149939	1.3440878280750377	0.42662741266159654
TALONG000149939[1,2,2]	Novel	TALONG000149939	5.242691687787224	2.3903077063389
TALONG000149939[1,3,1]	Novel	TALONG000149939	8.809359063068603	3.1390370577189373
TALONG000149939[1,3,2]	Novel	TALONG000149939	20.970766751148897	4.3903077063389
TALONG000149939[1,4,1]	Novel	TALONG000149939	4.49373573238905	2.167915285002452
TALONG000149939[1,4,2]	Novel	TALONG000149939	18.817229593050527	4.233982334719201
TALONG000149939[1,5,1]	Novel	TALONG000149939	2.6881756561500754	1.4266274126615965
TALONG000149939[1,5,2]	Novel	TALONG000149939	4.8051049434919655	2.264567939802796
TALONG000149939[2,10,1]	Novel	TALONG000149939	2.0161317421125564	1.0115899133827526
TALONG000149939[2,10,2]	Novel	TALONG000149939	2.9958238215926998	1.582952784281296
TALONG000149939[2,11,1]	Novel	TALONG000149939	1.3440878280750377	0.42662741266159654
TALONG000149939[2,11,2]	Novel	TALONG000149939	8.736570882487745	3.127067130802689
TALONG000149939[2,6,1]	Novel	TALONG000149939	8.9874714647781	3.167915285002452
TALONG000149939[2,6,2]	Novel	TALONG000149939	20.161317421125567	4.333518008270115
TALONG000149939[2,7,2]	Novel	TALONG000149939	9.408614796525264	3.2339823347192005
TALONG000149939[2,8,1]	Novel	TALONG000149939	22.177449163238123	4.47102153202005
TALONG000149939[2,8,2]	Novel	TALONG000149939	39.694665636103274	5.310873238844495
TALONG000149939[2,9,1]	Novel	TALONG000149939	5.242691687787224	2.3903077063389
TALONG000149939[2,9,2]	Novel	TALONG000149939	17.47314176497549	4.127067130802689
TALONG000152981[1,1,1]	Novel	TALONG000152981	22.312375887409125	4.479772239060254
TALONG000152981[1,1,2]	Novel	TALONG000152981	2.624985398518721	1.3923093978099148
TALONG000155982[1,1,1]	Novel	TALONG000155982	32.09640905375507	5.004339992542296
TALONG000156990[1,1,1]	Novel	TALONG000156990	4.089318903490029	2.0318605751028573
TALONG000156990[1,2,2]	Novel	TALONG000156990	9.447207550789642	3.2398879538868393
TALONG000156990[1,3,1]	Novel	TALONG000156990	2.441248903879242	1.287619396342139
TALONG000158388[1,1,1]	Novel	TALONG000158388	8.532095610663413	3.0929001326096963
TALONG000158719[1,1,1]	Novel	TALONG000158719	9.09338910611985	3.184818087085011
TALONG000165001[1,1,1]	Novel	TALONG000165001	8.736199534797375	3.1270058077888074
TALONG000165817[1,1,1]	Novel	TALONG000165817	9.20799184632322	3.20288655596425
TALONG000168205[1,1,1]	Novel	TALONG000168205	3.918070533105737	1.9701433692353973
TALONG000168205[1,1,2]	Novel	TALONG000168205	31.798976343591324	4.990908418642443
TALONG000168633[1,1,1]	Novel	TALONG000168633	7.475454811342881	2.90216135644895
TALONG000168636[1,1,1]	Novel	TALONG000168636	6.899039456592229	2.7863955115029886
TALONG000168636[2,2,1]	Novel	TALONG000168636	1.7093403484661234	0.7734396820680951
TALONG000168636[2,3,1]	Novel	TALONG000168636	10.660276186435437	3.414172910811765
TALONG000168636[3,3,1]	Novel	TALONG000168636	2.264871001441024	1.1794288821120607
TALONG000168636[4,2,1]	Novel	TALONG000168636	5.393801443381267	2.4313024140611623
TALONG000170341[1,1,1]	Novel	TALONG000170341	15.065815012883784	3.9132068151639925
TALONG000172312[1,1,1]	Novel	TALONG000172312	9.03948900773027	3.1762412209977864
TALONG000175642[1,1,1]	Novel	TALONG000175642	4.3712789487948385	2.1280554452025364
TALONG000175642[1,1,2]	Novel	TALONG000175642	4.368099767398688	2.1270058077888074
TALONG000176471[1,1,1]	Novel	TALONG000176471	4.056034933817678	2.0200700780386116
TALONG000177409[1,1,1]	Novel	TALONG000177409	6.555679020843781	2.7127452189319934
TALONG000179957[1,1,1]	Novel	TALONG000179957	5.9206130371899075	2.565746564354934
TALONG000184705[1,1,1]	Novel	TALONG000184705	9.484614661662238	3.2455891614067247
TALONG000184705[1,2,1]	Novel	TALONG000184705	9.418069272254014	3.235431334059165
TALONG000186220[1,1,1]	Novel	TALONG000186220	5.913462391364768	2.5640030901665405
TALONG000186220[2,1,1]	Novel	TALONG000186220	3.148109088276127	1.6544855339801423
TALONG000186746[1,1,1]	Novel	TALONG000186746	1.0043876675255856	0.006316219555473979
TALONG000186746[1,1,2]	Novel	TALONG000186746	1.7019335667251565	0.7671747239647044
TALONG000186746[1,1,3]	Novel	TALONG000186746	2.510969168813964	1.3282443144428362
TALONG000187635[1,1,1]	Novel	TALONG000187635	2.8900926660045143	1.531115751079551
TALONG000189031[1,1,1]	Novel	TALONG000189031	5.913462391364768	2.5640030901665405
TALONG000190198[1,1,1]	Novel	TALONG000190198	6.396165711861263	2.6772073166455588
TALONG000195728[1,1,1]	Novel	TALONG000195728	3.4186806969322467	1.773439682068095
TALONG000246205[1,1,1]	Novel	TALONG000246205	3.403867133450313	1.7671747239647044
TALONG000246422[1,1,1]	Novel	TALONG000246422	4.278637724534885	2.0971515300614154
TALONG000246422[2,1,1]	Novel	TALONG000246422	12.835913173604656	3.6821140307825715
TALONG000248447[1,1,1]	Novel	TALONG000248447	4.816821110007524	2.2680813452457573
TALONG000252166[1,1,3]	Novel	TALONG000252166	6.5521496510980315	2.7119683085099635
TALONG000252166[2,2,1]	Novel	TALONG000252166	6.720439140375189	2.748555507548959
TALONG000252166[2,2,2]	Novel	TALONG000252166	1.271350746600726	0.3463621031779147
TALONG000252166[2,2,3]	Novel	TALONG000252166	48.38716181070136	5.5965524141039085
TALONG000255016[1,1,1]	Novel	TALONG000255016	2.353871648086773	1.235035655245874
TALONG000255016[1,1,2]	Novel	TALONG000255016	3.208978293401164	1.6821140307825715
TALONG000255016[1,1,3]	Novel	TALONG000255016	2.5110591228870485	1.3282959972640482
TALONG000263399[1,1,2]	Novel	TALONG000263399	1.6336061092512204	0.708060166633175
TALONG000263399[1,2,2]	Novel	TALONG000263399	5.445353697504068	2.445025760799381
TALONG000263399[1,3,2]	Novel	TALONG000263399	2.2666999115987037	1.1805934053242588
TALONG000263399[2,1,1]	Novel	TALONG000263399	9.801636655507322	3.293022667354331
TALONG000263399[2,2,1]	Novel	TALONG000263399	19.058737941264237	4.252380682856985
TALONG000372813[1,1,1]	Novel	TALONG000372813	12.896257667228191	3.688880569200763
TALONG000418142[1,1,1]	Novel	TALONG000418142	26.97996633730354	4.753816643135161
TALONG000436039[1,1,1]	Novel	TALONG000436039	2.771674319952383	1.4707577464385697
TALONG000436164[1,1,1]	Novel	TALONG000436164	4.912578771311145	2.296480540616809
TALONG000443992[1,1,1]	Novel	TALONG000443992	38.6256298611233	5.271486553861915
ENSG00000285053[1,1,1]	Known	ENSG00000285053	2.0446594517450145	1.0318605751028571
ENSG00000285053[1,10,1]	Known	ENSG00000285053	2.0446594517450145	1.0318605751028571
ENSG00000285053[1,2,1]	Known	ENSG00000285053	1.1408648668382528	0.1901279174040467
ENSG00000285053[1,5,1]	Known	ENSG00000285053	1.1578027219941993	0.21138945345945745
ENSG00000261408[1,1,1]	Known	ENSG00000261408	2.184049883699344	1.1270058077888072
ENSG00000261408[1,2,1]	Known	ENSG00000261408	17.26824930171517	4.110049921138022
ENSG00000261408[1,3,1]	Known	ENSG00000261408	2.4720381583810127	1.3057010128548159
ENSG00000259399[1,1,1]	Known	ENSG00000259399	2.5110591228870485	1.3282959972640482
ENSG00000273331[1,1,1]	Known	ENSG00000273331	3.448950786058996	1.7861575427694276
ENSG00000251201[1,1,1]	Known	ENSG00000251201	4.360249638825988	2.124410736466903
ENSG00000251201[1,2,1]	Known	ENSG00000251201	21.80124819412994	4.446338831354265
ENSG00000248592[1,1,1]	Known	ENSG00000248592	1.7093403484661234	0.7734396820680951
ENSG00000248592[2,2,1]	Known	ENSG00000248592	1.0808941156124345	0.11222520358807297
ENSG00000124208[1,1,1]	Known	ENSG00000124208	2.250194641836519	1.1700497999609631
ENSG00000271092[1,1,1]	Known	ENSG00000271092	1.177585831287278	0.2358322181052595
ENSG00000248871[1,1,1]	Known	ENSG00000248871	1.940438247978306	0.9563825218875837
ENSG00000283900[1,1,1]	Known	ENSG00000283900	1.1538936410075338	0.20651025113892188
ENSG00000161149[1,1,1]	Known	ENSG00000161149	6.912569816955151	2.7892221466408427
ENSG00000161149[1,2,2]	Known	ENSG00000161149	4.08940251784513	2.0318900736049437
ENSG00000259024[1,1,1]	Known	ENSG00000259024	14.78365597841192	3.885931185053903
ENSG00000270617[1,1,1]	Known	ENSG00000270617	4.266047805331707	2.0929001326096963
ENSG00000285815[1,1,1]	Known	ENSG00000285815	21.330239026658532	4.4148282274970585
ENSG00000285304[1,1,1]	Known	ENSG00000285304	1.0808941156124345	0.11222520358807297
ENSG00000272104[1,1,1]	Known	ENSG00000272104	1.2454184169984668	0.31663051877129367
ENSG00000270011[2,13,9]	Known	ENSG00000270011	1.2053696808542695	0.2694756816759414
ENSG00000161551[1,9,3]	Known	ENSG00000161551	12.397526693424663	3.6319804265448496
ENSG00000161551[2,5,3]	Known	ENSG00000161551	2.1320552372870876	1.0922448159244025
ENSG00000161551[4,7,3]	Known	ENSG00000161551	1.8375647856434738	0.8777951148626957
